FECHA,USD,JMD,DOP,MXN,BRL
2020-03-24,1,132.93106079101562,53.75,25.336200714111328,5.14169979095459
2020-03-25,1,134.51852416992188,53.79999923706055,24.768699645996094,5.098100185394287
2020-03-26,1,134.15560913085938,53.79999923706055,24.008100509643555,5.033699989318848
2020-03-27,1,133.97927856445312,53.810001373291016,23.23710060119629,5.022600173950195
2020-03-28,1,133.97927856445312,53.810001373291016,23.23710060119629,5.022600173950195
2020-03-29,1,133.97927856445312,53.810001373291016,23.23710060119629,5.022600173950195
2020-03-30,1,131.8804473876953,52.535728454589844,23.594600677490234,5.104629039764404
2020-03-31,1,133.48753356933594,53.86000061035156,23.83300018310547,5.192699909210205
2020-04-01,1,133.92898559570312,53.86000061035156,23.750999450683594,5.203499794006348
2020-04-02,1,132.37855529785156,53.900001525878906,24.215530395507812,5.248199939727783
2020-04-03,1,133.29653930664062,53.90999984741211,24.235300064086914,5.255300045013428
2020-04-04,1,133.29653930664062,53.90999984741211,24.235300064086914,5.255300045013428
2020-04-05,1,133.29653930664062,53.90999984741211,24.235300064086914,5.255300045013428
2020-04-06,1,132.5185089111328,53.95000076293945,25.261999130249023,5.348499774932861
2020-04-07,1,133.32901000976562,53.9900016784668,24.542400360107422,5.285299777984619
2020-04-08,1,134.32177734375,54.0,24.31159019470215,5.221700191497803
2020-04-09,1,133.73660278320312,54.04999923706055,23.984500885009766,5.123499870300293
2020-04-10,1,134.6271209716797,54.060001373291016,23.67639923095703,5.105800151824951
2020-04-11,1,134.6271209716797,54.060001373291016,23.67639923095703,5.105800151824951
2020-04-12,1,134.6271209716797,54.060001373291016,23.67639923095703,5.105800151824951
2020-04-13,1,133.87161254882812,54.04999923706055,23.446800231933594,5.105500221252441
2020-04-14,1,133.50436401367188,54.08000183105469,23.5851993560791,5.198500156402588
2020-04-15,1,135.04832458496094,54.08000183105469,23.36199951171875,5.1620001792907715
2020-04-16,1,136.10403442382812,54.06999969482422,24.239200592041016,5.236999988555908
2020-04-17,1,135.84693908691406,54.08000183105469,23.76020050048828,5.230899810791016
2020-04-18,1,135.84693908691406,54.08000183105469,23.76020050048828,5.230899810791016
2020-04-19,1,135.84693908691406,54.08000183105469,23.76020050048828,5.230899810791016
2020-04-20,1,136.224365234375,53.19080352783203,24.026649475097656,5.232699871063232
2020-04-21,1,137.74893188476562,54.11000061035156,24.010719299316406,5.315400123596191
2020-04-22,1,138.05003356933594,54.130001068115234,24.368600845336914,5.315000057220459
2020-04-23,1,137.43997192382812,54.150001525878906,24.479299545288086,5.456900119781494
2020-04-24,1,138.16188049316406,54.150001525878906,24.766550064086914,5.533100128173828
2020-04-25,1,138.16188049316406,54.150001525878906,24.766550064086914,5.533100128173828
2020-04-26,1,138.16188049316406,54.150001525878906,24.766550064086914,5.533100128173828
2020-04-27,1,139.1203155517578,54.15999984741211,24.98579978942871,5.5725998878479
2020-04-28,1,139.04519653320312,54.20000076293945,24.74970054626465,5.652599811553955
2020-04-29,1,138.76194763183594,54.47999954223633,24.283599853515625,5.497399806976318
2020-04-30,1,139.86953735351562,54.5,23.742000579833984,5.334799766540527
2020-05-01,1,139.9539337158203,54.5099983215332,24.21430015563965,5.486000061035156
2020-05-02,1,139.9539337158203,54.5099983215332,24.21430015563965,5.486000061035156
2020-05-03,1,139.9539337158203,54.5099983215332,24.21430015563965,5.486000061035156
2020-05-04,1,139.03213500976562,54.5099983215332,24.834489822387695,5.4770002365112305
2020-05-05,1,141.20762634277344,54.54999923706055,24.090200424194336,5.540599822998047
2020-05-06,1,140.79458618164062,54.560001373291016,23.973499298095703,5.578100204467773
2020-05-07,1,141.35488891601562,54.54999923706055,24.427499771118164,5.715199947357178
2020-05-08,1,141.69200134277344,54.599998474121094,24.02206039428711,5.828719139099121
2020-05-09,1,141.69200134277344,54.599998474121094,24.02206039428711,5.828719139099121
2020-05-10,1,141.69200134277344,54.599998474121094,24.02206039428711,5.828719139099121
2020-05-11,1,141.1741943359375,54.84000015258789,23.625099182128906,5.4770002365112305
2020-05-12,1,141.9098663330078,54.900001525878906,23.920089721679688,5.8171000480651855
2020-05-13,1,143.9661865234375,54.869998931884766,24.363279342651367,5.884799957275391
2020-05-14,1,144.37887573242188,54.88999938964844,24.185699462890625,5.88640022277832
2020-05-15,1,144.41415405273438,54.900001525878906,23.851299285888672,5.8094000816345215
2020-05-16,1,144.41415405273438,54.900001525878906,23.851299285888672,5.8094000816345215
2020-05-17,1,144.41415405273438,54.900001525878906,23.851299285888672,5.8094000816345215
2020-05-18,1,143.87982177734375,55.04999923706055,23.934009552001953,5.855199813842773
2020-05-19,1,144.78375244140625,55.20000076293945,23.731300354003906,5.718999862670898
2020-05-20,1,145.4075469970703,55.209999084472656,23.665359497070312,5.755199909210205
2020-05-21,1,144.93099975585938,55.20000076293945,23.195499420166016,5.690499782562256
2020-05-22,1,145.35508728027344,55.349998474121094,22.870180130004883,5.5524001121521
2020-05-23,1,145.35508728027344,55.349998474121094,22.870180130004883,5.5524001121521
2020-05-24,1,145.35508728027344,55.349998474121094,22.870180130004883,5.5524001121521
2020-05-25,1,143.60302734375,55.36000061035156,22.663789749145508,5.52869987487793
2020-05-26,1,143.20123291015625,54.666324615478516,22.545499801635742,5.443399906158447
2020-05-27,1,143.15065002441406,55.95000076293945,22.211999893188477,5.343999862670898
2020-05-28,1,142.8124237060547,55.349998474121094,22.31138038635254,5.27269983291626
2020-05-29,1,142.71966552734375,56.25,22.19890022277832,5.403600215911865
2020-05-30,1,142.71966552734375,56.25,22.19890022277832,5.403600215911865
2020-05-31,1,142.71966552734375,56.25,22.19890022277832,5.403600215911865
2020-06-01,1,142.31640625,56.29999923706055,22.182300567626953,5.334799766540527
2020-06-02,1,141.25408935546875,57.0,22.042400360107422,5.366499900817871
2020-06-03,1,140.9461669921875,57.099998474121094,21.723800659179688,5.1992998123168945
2020-06-04,1,140.8549346923828,57.189998626708984,21.720800399780273,5.061600208282471
2020-06-05,1,140.72471618652344,57.25,21.90247917175293,5.117199897766113
2020-06-06,1,140.72471618652344,57.25,21.90247917175293,5.117199897766113
2020-06-07,1,140.72471618652344,57.25,21.90247917175293,5.117199897766113
2020-06-08,1,141.40135192871094,57.349998474121094,21.474899291992188,4.959499835968018
2020-06-09,1,139.41542053222656,57.36000061035156,21.472999572753906,4.821599960327148
2020-06-10,1,139.426025390625,57.45000076293945,21.88743019104004,4.898399829864502
